Node,Cluster
4578456569,2
94788246,2
239572336,2
842378066,2
495466998,2
437704468,2
482897816,2
449629791,2
1225991917,2
44487069,2
31093748,2
484982241,2
2207984680,2
504661653,2
2347274438,2
460042639,2
513352329,2
2838050620,2
389131517,2
274915400,2
18616891,2
1277350656,2
20300000,2
1286052349,2
36612294,2
932393936,2
257064557,2
76615199,2
406947369,2
14335321,2
217815159,2
65866093,2
1233975200,2
469249349,2
488772562,2
752897299186155520,2
398848980,2
445660248,2
453434150,2
405443137,2
2280439274,2
2171028731,2
3309783615,2
464894684,2
727818198,2
19392607,2
754957121201004544,2
52394311,2
22656265,2
423831266,2
137337075,2
280175586,2
68118653,2
620351637,2
388284615,2
96666156,2
85629903,2
2394909651,2
392987772,2
434826176,2
324568388,2
376302409,2
963073442,2
335241668,2
153034254,2
421433392,2
33212890,2
370278925,2
414926221,2
16824428,2
2292740047,2
1063944884,2
446532729,2
384986685,2
113361100,2
359933447,2
1969190317,2
2365001385,2
416309230,2
290585680,2
2235047637,2
456907209,2
1945087009,2
39975495,2
257850075,2
22044386,2
2398143679,2
22003434,2
467573735,2
38398195,2
490602212,2
67564253,2
1933850857,2
1586227562,2
188072000,2
330342815,2
411010417,2
100185915,2
31762979,2
326144852,2
201249888,2
14637273,2
58016005,2
150184052,2
409821771,2
471846501,2
127606280,2
411076021,2
407817837,2
965239081,2
1039152966,2
605650478,2
1021729232,2
1343245195,2
1386793261,2
400899688,2
96355894,2
2746079253,2
426064773,2
499227001,2
2984502441,2
24026780,2
206831627,2
986382066,2
1120206308,2
1418786191,2
716072612,2
169510626,2
702242905692438528,2
2585597700,2
633259530,2
14387157,2
496150631,2
1270735285,2
272940016,2
2876741794,2
2238798353,2
1062583370,2
1732490672,2
2351775654,2
2842875700,2
611454326,2
544352838,2
476290271,2
3225190005,2
1026894067,2
749611364,2
39941540,2
121424128,2
243703728,2
258861907,2
87306292,2
78567974,2
1093092662,2
2686892396,2
2886633449,2
1642789244,2
299059994,2
495419596,2
2706574363,2
1734567211,2
211550281,2
390139303,2
220996437,2
1207502412,2
508768772,2
142731535,2
451425647,2
1618316666,2
1143153842,2
29045944,2
477543705,2
711187023,2
134206590,2
118053242,2
22025138,2
318400179,2
1144953769,2
96355801,2
65861682,2
1367363988,2
558010244,2
1911991346,2
1013334853,2
595267886,2
1715119512,2
1257959892,2
845781758,2
96337794,2
4549605137,2
67986502,2
1008382820,2
139188966,2
185760677,2
3510108957,2
882235051,2
1465205899,2
198822370,2
412566698,2
1157043744,2
986714714,2
242351511,2
252039915,2
132880191,2
113075421,2
2669653330,2
262100774,2
3138188655,2
180317088,2
460330693,2
68492512,2
600136789,2
2514993334,2
427673107,2
40653660,2
593533490,2
1140098112,2
553752390,2
173925687,2
28433379,2
588587293,2
358629847,2
436978029,2
4186758514,2
847114458,2
1901331644,2
510529704,2
2955233225,2
1244162966,2
1707121399,2
1037152033,2
2356251718,2
507792558,2
213616021,2
357464260,2
946701314,2
2243105962,2
782138334,2
403444000,2
390835478,2
43082114,2
858249276,2
397199507,2
322563649,2
927816210,2
6827962,2
1006510022,2
18762875,2
492325083,2
109573130,2
155695954,2
8001112,2
268899621,2
2162857184,2
506057249,2
424084271,2
434816089,2
84862444,2
2901562716,2
354125985,2
2438650607,2
2394684582,2
2772829228,2
589997252,2
268183904,2
1608414217,2
4818228771,2
600150904,2
15491749,2
521337019,2
354780315,2
28528873,2
1488372031,2
14724500,2
400902983,2
3311717032,2
1024976264,2
13106252,2
264117723,2
419480134,2
99686746,2
1022254674,2
229089974,2
980858180,2
381369966,2
1378987628,2
3173902931,2
712711445,2
988659876,2
388946039,2
3296210343,2
455999497,2
1416465541,2
2350347318,2
479604138,2
496881403,2
232559332,2
150961613,2
379264571,2
1075073228,2
2319051527,2
747245468,2
277419134,2
300226654,2
445822246,2
419951447,2
506586076,2
1542926724,2
77530521,2
928202780,2
494475884,2
33502178,2
557229572,2
346161795,2
575284033,2
2987686264,2
372937945,2
632742781,2
1183534806,2
2731197053,2
92525639,2
17288700,2
453813069,2
153531595,2
489540781,2
916522718,2
13294452,2
422586035,2
1943087478,2
1537494991,2
1230551046,2
5676402,2
1386632492,2
730962018,2
1117558933,2
786432845111635968,2
927916422,2
392959803,2
438385480,2
127532707,2
74693664,2
359454995,2
1114098782,2
48971201,2
1919237072,2
14460250,2
1860435552,2
4130639901,2
1073288395,2
357063589,2
1167316106,2
3044664286,2
3383981938,2
219159765,2
474021846,2
3327095829,2
458670095,2
434558035,2
189613925,2
1635753799,2
847121852,2
409361259,2
327455219,2
252512780,2
765233673390137344,2
2326687558,2
720856202,2
973890739,2
2965811733,2
126970118,2
631767111,2
185108209,2
11945512,2
199923959,2
90501249,2
2977934441,2
788808578,2
123920914,2
136343557,2
3290073059,2
602069331,2
784280066,2
1047455850,2
384192964,2
133447001,2
373287402,2
752010888,2
72379041,2
