Node,Cluster
533332467,1
1627031726,1
53200070,1
1428381038,1
1925718776,1
273466314,1
204820142,1
50246502,1
3298985147,1
1228391671,1
22602333,1
3069933261,1
418218972,1
60995609,1
533112380,1
159885894,1
246038998,1
1642612118,1
2467357784,1
105242953,1
2367800094,1
897054630,1
2786191966,1
1882975495,1
54975036,1
3010276522,1
1221792162,1
35176190,1
216722162,1
432009958,1
201789369,1
272077852,1
2817088916,1
3035292231,1
144128481,1
3919219541,1
4873807691,1
2183118052,1
1404635250,1
744524292050788352,1
4187885897,1
4664853389,1
601829676,1
2438340445,1
3139667865,1
713372677151596544,1
1128093570,1
3341844040,1
4383940095,1
3589159876,1
2940410703,1
2864243287,1
169233625,1
2318610186,1
1908575102,1
1452474535,1
1042134122,1
2836840346,1
3416068515,1
1083726745,1
2455064133,1
257223860,1
2899686898,1
3103929401,1
1189743062,1
468441125,1
1848219511,1
2568980217,1
2616680851,1
96333128,1
1022753149,1
3319178885,1
3091707250,1
2387298926,1
1392799814,1
2889221200,1
1088498461,1
1100350039,1
79170343,1
230749847,1
600280702,1
574615765,1
81229368,1
919877762,1
1145470195,1
2971919439,1
1234875217,1
2452296161,1
1327684639,1
3164264061,1
2810019193,1
2984184838,1
422665114,1
3019658033,1
493901532,1
2746079253,1
3360851079,1
2709647816,1
2819591819,1
194972957,1
390296876,1
4857416872,1
319166186,1
2201641540,1
291141125,1
2960938695,1
2805323313,1
233630343,1
701513839989358592,1
431884957,1
1219977643,1
2318032643,1
134364906,1
606731466,1
3231784599,1
1067982564,1
2312169774,1
3332411590,1
426200281,1
1534486934,1
2687611909,1
1377266593,1
3392585361,1
394861796,1
1449073304,1
132811097,1
3527260401,1
3289975816,1
476591207,1
602125481,1
780089815786283008,1
451425647,1
368772601,1
2208789310,1
1182995222,1
1332750025,1
206294638,1
3639353537,1
2347560125,1
233963729,1
2360749273,1
33725783,1
421236822,1
2808699178,1
415930351,1
1147448544,1
2594797000,1
1367973715,1
593547387,1
471861275,1
2981114476,1
2598425588,1
1195933742,1
68374302,1
872449159,1
1013334853,1
374175177,1
217534298,1
794164110061699072,1
250316913,1
4514196383,1
1880747821,1
1696619809,1
2504436965,1
3243380165,1
570873859,1
460611317,1
559609344,1
859449805,1
1061905068,1
477721092,1
1134720390,1
522457817,1
223600072,1
411696442,1
255612179,1
4827510405,1
205869949,1
355608779,1
997702009,1
1307016348,1
128880613,1
378741753,1
71545876,1
67746303,1
1090143086,1
1288483735,1
398611235,1
242071863,1
412670404,1
47398478,1
717319878542245888,1
3888190043,1
51166909,1
3413534908,1
495468817,1
96346472,1
1926516720,1
243797423,1
2200796746,1
22604305,1
679763,1
108958320,1
190320037,1
444510706,1
207939445,1
379812142,1
481316156,1
198199124,1
2273249119,1
1168160534,1
1270735285,1
3332720836,1
602574015,1
2371530239,1
4848941248,1
3015642023,1
1429966902,1
1381133720,1
411739086,1
2414500381,1
1370300701,1
4114189888,1
1233975200,1
386574852,1
428415112,1
565559566,1
230790398,1
2609290294,1
1296801535,1
3375673725,1
4540267581,1
525353224,1
3188172256,1
407134798,1
2192231341,1
2614724955,1
1030677596,1
131486969,1
88072055,1
1366650288,1
49064205,1
213818443,1
4832426261,1
124819688,1
979023937,1
54918431,1
2472017715,1
22252395,1
3436942246,1
460683697,1
2789831360,1
3958632334,1
893895823,1
2994158927,1
593681019,1
18618749,1
96119595,1
3863318907,1
2921663932,1
229969486,1
263037408,1
52738973,1
367404041,1
108111665,1
736915646773100544,1
787437990,1
121720650,1
179991655,1
251377969,1
481119238,1
743782951285043200,1
3860196976,1
1915578642,1
4060773759,1
74880368,1
1066782674,1
544486764,1
2969519381,1
3254165183,1
385864055,1
2412895226,1
47969711,1
230254846,1
171480260,1
574087401,1
281701597,1
311074404,1
1040134476,1
726505258415980544,1
544142863,1
2739123935,1
2914473202,1
1975733520,1
2731905976,1
181684018,1
390985672,1
3046930360,1
2874898612,1
1050781381,1
2937209879,1
1086749148,1
955289912,1
3041069908,1
249862119,1
593237139,1
3029167981,1
588579160,1
987640627,1
584096772,1
3852977062,1
254646788,1
539098109,1
2341285060,1
1118805018,1
278590030,1
138172178,1
2432948813,1
943572877,1
2382294142,1
1411184052,1
515470569,1
2267355079,1
1443633074,1
435329079,1
1241974550,1
1058212146,1
2663921790,1
930194618,1
2338719661,1
14376973,1
1341254522,1
889554902,1
32937876,1
16585163,1
2846559233,1
4620748593,1
49318571,1
1220767266,1
84135603,1
256697871,1
2863121903,1
85358343,1
2457779709,1
3001239377,1
454025401,1
136923043,1
1066207429,1
2990123956,1
987294012,1
345524427,1
149519170,1
2809762856,1
9623992,1
224759837,1
5676402,1
30504173,1
390067665,1
1055484026,1
1148128807,1
1101448555,1
490376098,1
3332448431,1
3044947366,1
2935085782,1
439290200,1
115175546,1
3332678698,1
485493017,1
226511693,1
280548207,1
2348648967,1
450517687,1
454185478,1
1239713814,1
2385369457,1
2242835089,1
242301103,1
771197191,1
2244460336,1
505731055,1
1528766720,1
1228029926,1
436642108,1
552169536,1
402836961,1
486077820,1
189874068,1
2979050746,1
2907756975,1
64702834,1
2245018619,1
748173713787465728,1
2341987590,1
130181213,1
1036788019,1
378056903,1
2778206704,1
2315538860,1
4284240269,1
381567713,1
3050234032,1
2354862727,1
716422928,1
292063590,1
84193474,1
3310355760,1
2498940386,1
927916422,1
204486379,1
2946017621,1
487804173,1
904438754,1
1086201870,1
1020431113,1
987068240,1
2728490969,1
28228305,1
397481743,1
3417233499,1
454174327,1
2852162818,1
1272905017,1
3344669734,1
740153729291329536,1
3468355577,1
3291493733,1
471428838,1
80115332,1
400281219,1
2393110796,1
499128183,1
70650884,1
355110852,1
322528854,1
3233850591,1
186203246,1
889585220,1
3331253727,1
736738094,1
1352573959,1
148117776,1
166285112,1
2763290893,1
1886003580,1
458273458,1
369360844,1
480637193,1
596584630,1
611454326,1
3105750287,1
88731319,1
507715196,1
1538939490,1
336861442,1
345579983,1
3242084475,1
46643607,1
1221955844,1
2179687533,1
328486212,1
366492481,1
730098624907071488,1
2194870025,1
4786498851,1
3313182886,1
2225313178,1
197374715,1
398290240,1
2328266847,1
595509264,1
2978524469,1
96582995,1
1855425530,1
1694889541,1
394814291,1
1662478286,1
1327803948,1
488767725,1
292518912,1
1697604230,1
448826586,1
1069380308,1
288204711,1
50587360,1
2202834702,1
490358485,1
244566202,1
547163331,1
866421828,1
1073842549,1
2800037465,1
230319200,1
1160616948,1
63800968,1
2348830478,1
91645474,1
421858288,1
723392517081718784,1
3127610290,1
181684989,1
430995535,1
2335372808,1
507970638,1
3154767440,1
222224368,1
2983119910,1
3129162854,1
2850567417,1
197913402,1
236332690,1
493060779,1
2464335277,1
16537991,1
627894231,1
45863022,1
544153027,1
507639440,1
303682085,1
1131511106,1
22601538,1
863031162,1
158813892,1
528865870,1
108024320,1
273360926,1
1127733265,1
9817502,1
458347992,1
448157541,1
10059372,1
416644604,1
286733758,1
397613147,1
2384921132,1
57069599,1
1039306657,1
2418756838,1
52305444,1
484993582,1
15445966,1
1065857210,1
946282471,1
465389756,1
38398195,1
268811761,1
1009243501,1
89216551,1
2896572294,1
112454772,1
221816869,1
389104963,1
392699679,1
3338622107,1
237248877,1
493278355,1
406580561,1
491212220,1
1407748796,1
293500255,1
921502448,1
2997431799,1
7695932,1
2569072195,1
441676801,1
396864261,1
47912534,1
252646626,1
273384797,1
42833853,1
15491386,1
1229510588,1
3317586231,1
4915900165,1
2784502136,1
2260378864,1
358119628,1
703974865859117056,1
4771794274,1
474032443,1
1015993314,1
749581630348591104,1
2418774046,1
4909508512,1
4342029017,1
396684732,1
717075917638672384,1
3002208143,1
51798964,1
381378184,1
386564072,1
587416724,1
717094500179566592,1
715845013,1
2233203519,1
2569113408,1
1008510270,1
390266324,1
2906132536,1
829507466,1
90183892,1
461369880,1
3036230170,1
1308806863,1
2525924002,1
2828396831,1
1244059747,1
749985750121340928,1
2919730121,1
1011183535,1
515548298,1
1140535207,1
307026014,1
1404322896,1
2508778031,1
8882322,1
398317849,1
2442669300,1
408437002,1
772125245796970496,1
2804118049,1
2878408107,1
3958590737,1
372208149,1
253714436,1
765979700808286208,1
1317075626,1
2523203476,1
1250267900,1
2363670784,1
240317733,1
251309387,1
1228461907,1
1648199708,1
87159394,1
432943176,1
41480658,1
544221226,1
2206083227,1
426755550,1
273316238,1
358626243,1
866449578,1
4622433142,1
906858110,1
1310811456,1
3374386924,1
854600858,1
479028260,1
588149132,1
2356163072,1
2656984642,1
2894383587,1
847325940,1
1225904144,1
232132456,1
445284060,1
571133532,1
4327300043,1
469103936,1
969789116,1
354314814,1
752559084881211392,1
411304327,1
1344866701,1
1429916701,1
2984349707,1
443187387,1
2179652340,1
352304658,1
3074122662,1
1386643028,1
283195353,1
863845664,1
3381839055,1
389115081,1
66997607,1
433397133,1
428271979,1
1071979285,1
970877232,1
3350956385,1
922796137,1
284654598,1
232575488,1
133038458,1
453313639,1
831875880,1
185274610,1
1148226661,1
2248023058,1
2351601439,1
1320264439,1
2165021431,1
581285865,1
420194671,1
2330508651,1
4686049225,1
3103748006,1
3380511171,1
429274652,1
3067658783,1
3166382357,1
4613838695,1
1357198874,1
337211346,1
55568482,1
2733334557,1
495090591,1
423024537,1
385079246,1
1894182324,1
3026154981,1
361898272,1
2412802144,1
133715324,1
2789274177,1
1937864059,1
3434389990,1
90414424,1
4872175240,1
45540643,1
456854642,1
1089245906,1
194572044,1
100760933,1
1851059155,1
495894368,1
1638879860,1
4835827480,1
4874433580,1
1581537397,1
456066284,1
329670840,1
1145950652,1
456843561,1
231766882,1
1441836270,1
2338106430,1
955629762,1
227418048,1
2264975383,1
1667966527,1
415664629,1
218839345,1
946140991,1
4404703516,1
244941491,1
66649996,1
382745512,1
45865363,1
2229918534,1
2572210756,1
619299370,1
185794895,1
547890554,1
3145265249,1
811565292,1
486612789,1
3035060441,1
189110064,1
954347947,1
1025054731,1
34251220,1
2542909899,1
2391369431,1
2725435126,1
3044636879,1
48272554,1
383888615,1
2875485406,1
101218055,1
65414833,1
374002317,1
504329845,1
2475022843,1
773200264635490304,1
736491984081281024,1
4436365575,1
3082030787,1
3471387317,1
2958925781,1
2367661536,1
21933,1
434839311,1
4877601425,1
270337080,1
75155781,1
60624922,1
464973973,1
421271650,1
15692032,1
115139827,1
1332412902,1
469483334,1
2561253733,1
1586227562,1
198585878,1
91559209,1
3353193405,1
2404216681,1
3144040683,1
349818189,1
2909939349,1
719936001968381952,1
1275456488,1
295654900,1
409859925,1
1485214532,1
236335841,1
123712076,1
950216629,1
3310852186,1
2495079298,1
1274823746,1
391450948,1
2769827087,1
1410109662,1
1238563154,1
1133516726,1
770463936,1
893666054,1
424216485,1
14094007,1
2808862264,1
211546591,1
2475306529,1
584500247,1
1384017114,1
379216502,1
1885903771,1
956276568,1
100004676,1
183638480,1
2228748954,1
471328170,1
2323933241,1
1061399634,1
526896427,1
591741476,1
87500470,1
520251134,1
727775762074488832,1
2401546563,1
2519061382,1
491225607,1
2231898250,1
1204728828,1
2345472305,1
122476603,1
2929403482,1
2939616575,1
733682239473635328,1
727850228829818880,1
1006039993,1
226510828,1
469170063,1
835516741,1
751164362,1
106670846,1
2513097323,1
424585535,1
496254283,1
2871744439,1
2155775806,1
730749557789851648,1
2364476951,1
3001111939,1
2998534481,1
611680497,1
700630516043649024,1
2749292998,1
508717801,1
752800121138581504,1
3030837185,1
712933197290606592,1
722684492,1
133242957,1
1004193134,1
940223707,1
447863789,1
995021599,1
533690230,1
4885903612,1
2563400395,1
851981688,1
2345206182,1
1543714862,1
1325008650,1
3337309864,1
277446800,1
288871442,1
490548353,1
1540142966,1
3457666769,1
486787100,1
581752139,1
2347562993,1
1283709019,1
147293373,1
462026678,1
4243675906,1
856629102,1
1326880621,1
2352132366,1
1110311593,1
2244108384,1
2762061357,1
127435541,1
907601977,1
410564489,1
1042228705,1
2792094531,1
1190590579,1
279572692,1
798619735998996480,1
1898486876,1
752299549637668864,1
738344440851468288,1
2994679426,1
550084298,1
3064476580,1
766462243,1
237392330,1
476866628,1
1142481625,1
37756411,1
485044249,1
305694390,1
4784984566,1
86904110,1
120558138,1
371399195,1
3052866272,1
254969508,1
479054996,1
4405181775,1
2782963885,1
1605951806,1
432259780,1
2268685606,1
138364373,1
3242281907,1
250774432,1
489291238,1
2262991946,1
720515573,1
1316416861,1
107246102,1
464615450,1
788049329403506688,1
318440967,1
67734927,1
3396685594,1
3417259449,1
3250047701,1
707554040,1
987258930,1
537538390,1
2440253132,1
2647427506,1
2542038342,1
1331730614,1
3293573594,1
273995451,1
381128944,1
1023765146,1
2751861019,1
3589544177,1
3401298100,1
1264214780,1
2719470235,1
767413359448842240,1
7184902,1
3068966572,1
247726328,1
238718282,1
147709032,1
1479702782,1
3044318702,1
217374235,1
2491602792,1
941041278,1
2282351922,1
719102022591639552,1
980852744,1
2774559063,1
4173348616,1
355905384,1
2760801606,1
309575298,1
1295567060,1
2595985139,1
962736661,1
311497321,1
550939002,1
110091649,1
143539917,1
891381614,1
1449979988,1
564876371,1
573049351,1
2472152787,1
2978426715,1
747492094881726464,1
264703894,1
500633142,1
2513098776,1
706940531495051264,1
732559986778374144,1
128151527,1
2885125256,1
29220492,1
903551454,1
102119784,1
33897141,1
1057511179,1
787227720094736384,1
268001006,1
2333704591,1
280057090,1
2914303918,1
2911434461,1
2894747885,1
117065803,1
2544957299,1
3318552736,1
3448617916,1
2232915432,1
137939617,1
2430808297,1
475184361,1
485712006,1
1227802784,1
701220226,1
1257582146,1
412171975,1
128176490,1
560972582,1
250641287,1
2229631676,1
1262157433,1
121859039,1
252628345,1
204226150,1
376285251,1
2726457153,1
174290498,1
553374200,1
2359198747,1
432764261,1
720638490766086144,1
3338655335,1
727330183473160192,1
253667606,1
4100708253,1
92996440,1
2280648054,1
380243566,1
47758527,1
275967943,1
155965571,1
783276237351489536,1
3002109657,1
510267433,1
1215166160,1
308965894,1
1161230660,1
216714835,1
2292610962,1
952538916,1
1018001742,1
2884438281,1
29421881,1
2374133247,1
1103371136,1
4830782164,1
591323175,1
259431974,1
2160731013,1
1329275215,1
2867411482,1
540740277,1
464538447,1
4821331120,1
67002064,1
307606663,1
146366004,1
519348439,1
154638502,1
1054399650,1
787745070002868224,1
424989077,1
483431115,1
1177071931,1
227632733,1
2422875421,1
896233980,1
418259535,1
2180128512,1
104612663,1
405430528,1
1037244210,1
1499415128,1
353678923,1
269425726,1
311662324,1
1393933706,1
507555986,1
916593962,1
25800820,1
449786912,1
2818375146,1
431953324,1
972337386,1
83094880,1
773869687465803776,1
391335702,1
298032144,1
1378946276,1
2800729570,1
1286465791,1
51981617,1
473348571,1
118284260,1
330449169,1
50746264,1
171040838,1
726023557474557952,1
16314502,1
604628522,1
213451073,1
3211000952,1
1878697513,1
302708595,1
860043793,1
1923936728,1
1367005093,1
2472567786,1
612624941,1
3311188180,1
275145966,1
2265915672,1
544537996,1
1467564204,1
719771713,1
318467812,1
2238936648,1
2328728342,1
3389207932,1
4330061833,1
396405583,1
268696849,1
